0.000000000000000000e+00 3.941957969119584959e-01 3.979047539796842781e-01 4.406900179445624732e-01
5.000000000000000000e-01 3.927505684990493795e-01 3.973385917794562405e-01 4.346701820782906678e-01
1.000000000000000000e+00 3.931214038456093407e-01 3.973504357576534418e-01 4.335172829150811813e-01
